"ZZ Top","Beer Drinkers And Hell Raisers","Em7,E,D,A5,A6,B5,B6,Em7,Em7,E,D,A5,A6,A5,A6,Em7,B5,B6,B5,B6,A5,A6,A5,A6,Em7"
"McFly","All About You","C,Am,F,G,C,Am,F,G,C,E,Am,C,F,G,C,C,E,Am,C,F,G,C,C7,F,Fm,C,Am,F,D7,G,C,E,Am,C,F,G,C,C,E,Am,C,F,G,C,C7,F,Fm,C,Am,F,D7,G,C,E,Am,C,F,G,F,G,F,G,C,C,Am,F,G,C,Am,F,G,C,Am,F,G,C,Am,F,G"
"Lifehouse","You And Me","G,C,G/F#,Em,D,C,G,C,G/F#,Em,D,C,G,C,G/F#,Em,D,C,G,Am,C,Em,G,Em,D,G,Am,C,Em,G,Em,D,C,G,C,G/F#,Em,D,C,G,C,G/F#,Em,D,C,G,Am,C,Em,G,Em,D,G,Am,C,Em,G,Em,D,C,Bm,C,G,D,Em,Am,D,Bm,Cm,Cm/Eb,G,Am,C,Em,G,Em,D,G,Am,C,Em,G,C,D,G,Am,C,Em,G,Em,D,G,Am,C,Em,G,Em,D,G,C,D,Em,D,C,G,C,G/F#,Em,D,C"
"Chris Tomlin","How Great Is Our God","G,Em7,C2,G,Em7,C2,G,D/F#,Em7,D/F#,C,D,G,G,Em7,C2,G,Em7,C2,G,D/F#,Em7,D/F#,C,D,G,G,D/F#,Em7,D/F#,C,D,G,G,D/F#,Em7,D/F#,C,D,G,G,D/F#,Em7,D/F#,C,D,G,G,D/F#,Em7,D/F#,C,D,G,G,D/F#,Em7,D/F#,C,D,G"
"Bob Marley","Three Little Birds","A,A,D,A,A,D,A,A,E,A,D,A,E,D,A,A,D,A,A,D,A,A,E,A,D,A,E,D,A,A,D,A,A,D,A,A,E,A,D,A,E,D,A,A,D,A,A,D,A,A,D,A"
"Tom Petty","Free Fallin","D,G,G,D,A,D,G,G,D,A,D,G,G,D,A,D,G,G,D,A,D,G,G,D,A,D,G,G,D,A,D,G,G,D,A,D,G,G,D,A,D,G,G,D,A"
"Ray Charles","Hit The Road Jack","Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7"
"Sound of Music","Edelweiss","G,D,G,C,G,Em,Am7,D7,G,D,G,C,G,D7,G,D,D7,G,C,A7,D,D7,G,D,G,C,G,D7,G"
"The Beatles","Blackbird","G,Am7,G,G,Am7,G,C,C#dim,D,D#dim,Em,Em/Eb,D,C#dim,C,Cm,A7,D7,G,C,A7,D7sus4,G,G,Am7,G,C,C#dim,D,D#dim,Em,Em/Eb,D,C#dim,C,Cm,A7,D7,G,F,Dm,C,Bb6,C,F,Dm,Bb6,A7,D7sus4,G,G,Am7,G,C,C#dim,D,D#dim,Em,Em/Eb,D,C#dim,C,Cm,A7,D7sus4,G,F,Dm,C,Bb6,C,F,Dm,C,Bb6,A7,D7sus4,G,G,Am7,G,G,G,G,Am7,C,A7,D7sus4,G,Am7,G,C,C#dim,D,D#dim,Em,Em/Eb,D,C#dim,C,Cm,A7,D7,G,C,A7,D7sus4,G,C,A7,D7sus4,G"
"Wham!","Last Christmas","D,Bm,Em,A,D,Bm,Em,A,D,Bm,Em,A,D,Bm,Em,A,D,Bm,Em,A,D,Bm,Em,A"
"Misc Cartoons","Aladdin - A Whole New World","D,D,D,D,D,D,D,Bm,A/C#,Em,F#7,Bm,G,D,D,D,D,Bm,A/C#,Em,F#7,Bm,G,D,G,A,G,A/C#,D,G,D/F#,G,D/F#,Bm7,E7,A7,G,A,G,A,Bbdim7,Bm,D7,G,D/F#,G,D/F#,Bm7,E7,C,A7,D,D,Dsus4,C,A7,D,F,F/Bb,F,F,F/Bb,Dm,Gm,A7,Dm,Bb,F,Bb,C,Bb,F,Bb,Bb,Dm7,G7,C7,Bb,C,Bb,C,Dbdim7,Dm,F7,Bb,Bb,Dm7,G7,Eb,C7,F,Bb,C,Bb,C,Bb,C,Bb,C,C7,F"
"Queen","Crazy Little Thing Called Love","D,Dsus4,D,D,Dsus4,D,D,Dsus4,D,D,Dsus4,D,D,G,C,G,D,G,C,G,D,Bb,C,D,D,G,C,G,D,G,C,G,D,Bb,C,D,G,C,G,Bb,E,A,D,C#,C,A,G#,G,E,E,E,E,E,E,E,A,D,G,C,G,D,G,C,G,D,Bb,C,D,G,C,G,Bb,E,A,F,E,A,D,G,C,G,D,G,C,G,D,Bb,C,D,D,G,C,G,D,G,C,G,D,Bb,C,D,D,G,C,G,D,G,C,G,D,Bb,C,D,Bb,C,D,Bb,C,D,Bb,C,D,Bb,C,D,Bb,C,D"
"Mark Lowry","Mary Did You Know","Em,D2,Am7,B7,Em,D2,Am7,B7,C,D,G,D/F#,C,Am7,B7,Em,D2,Am7,B7sus,B7,Em,D2,Am7,B7,C,D,G,D/F#,C,Am7,B7sus,B7,Em,D2,Am,B7sus,B7,C,D,G,D/F#,Em,Am7,D,Am7,B7sus,B7,Em,D2,Am7,B7sus,B7,Em,D2,Am7,B7sus,B7,Am7,D,G,D/F#,Em,Am7,B7sus,B7,Em"
"Bob Dylan","Dont Think Twice Its All Right","C,G,Am,F,C,G,C,G,Am,D7,G,C,C7,F,D7,C,G,Am,F,C,G,C,C,G,Am,F,C,G,C,G,Am,D7,G,C,C7,F,D7,C,G,Am,F,C,G,C,C,G,Am,F,C,G,C,G,Am,D7,G,C,C7,F,D7,C,G,Am,F,C,G,C,C,G,Am,F,C,G,C,G,Am,D7,G,C,C7,F,D7,C,G,Am,F,C,G,C"
"James Blunt","Youre Beautiful","G,G/F#,Em7,Cadd9,G,G/F#,Em7,Cadd9,G,G/F#,Em7,Cadd9,G,G/F#,Em7,Cadd9,D/F#,Cadd9,D/F#,Em7,D/F#,Cadd9,D/F#,G,Cadd9,D/F#,G,D/F#,Em7,Cadd9,D/F#,Em7,Cadd9,D/F#,G,G/F#,Em7,Cadd9,G,G/F#,Em7,Cadd9,G,G/F#,Em7,Cadd9,Cadd9,D/F#,Em7,D/F#,Cadd9,D/F#,G,Cadd9,D/F#,G,D/F#,Em7,Cadd9,D/F#,Em7,Cadd9,D/F#,G,Cadd9,Em7,Cadd9,D/F#,Cadd9,D/F#,Cadd9,D/F#,Em7,D/F#,Cadd9,D/F#,G,Cadd9,D/F#,G,D/F#,Em7,Cadd9,D/F#,G,D/F#,Em7,Cadd9,D/F#,Em7,Cadd9,D/F#,G"
"Coldplay","The Scientist","Bm7,Dm7,G,Bb,G,D,F,Dsus2,Fsus2,Dmaj7,A,C,A7,C7,Bm7,G,G,D,Dsus2,Bm7,G,G,D,Dsus2,Bm7,G,G,D,Dsus2,Bm7,G,G,D,Dsus2,Bm7,G,G,D,Dsus2,Bm7,G,G,D,Dsus2,G,G,D,Dsus2,G,G,D,Dsus2,A,A7,D,D,G,G,D,D,Dmaj7,Bm7,G,D,Dsus2,Bm7,G,G,D,Dsus2,Bm7,G,G,D,Dsus2,Bm7,G,G,D,Dsus2,Bm7,G,G,D,Dsus2,D,G,G,D,Dsus2,G,G,D,Dsus2,A,A7,D,D,G,D,D,Bm7,G,D,D,Bm7,G,D,Bm7,G,D,Bm7,G,D,Bm7,G,D"
"Dolly Parton","Jolene","Am,Am,C,G,Am,G,Am,Am,C,G,Am,G,Em,Am,Am,C,G,Am,G,Em,Am,Am,C,G,Am,G,Em,Am,Am,C,G,Am,G,Em,Am,Am,C,G,Am,G,Em,Am,Am,C,G,Am,G,Am,Am,C,G,Am,G,Em,Am,Am,C,G,Am,G,Em,Am,Am,C,G,Am,G,Em,Am,Am,C,G,Am,G,Am,Am,C,G,Am,G,Em,Am"
"Radiohead","No Surprises","D,Gm,D,Em,A,Asus4,D,Gm,D,Em,A,Asus4,D,Gm,D,Em,A,Asus4,Em,A,Asus4,Em,A,Asus4,D,Gm,D,Gm,D,Em,A,Asus4,Em,A,Asus4,Em,A,Asus4,D,Gm,A,Gm,A,Gm,Em,Gm,D,Em,A,Asus4,Em,A,Asus4,Em,A,Asus4,D,Gm,Dm,Gm,D"
"Celine Dion","Beauty And The Beast","G,C,G,D,G,Em,C,D,G,C,G,D,Em,C,D,G,Bm,C,Bm,C,Bm,Em,F,D,G,C,G,D,G,Bm,C,D,G,C,G,D,Em,C,D,G,Em,C,D,G"
"Simon & Garfunkel","Bridge Over Troubled Water","C,F,C,F,Bb,F,C,F,C,F,C,F,C,G,Am,G,F,C,C7,F,D,G,C7,F,F#dim,C,A7sus,A7,F,E7,Am,C7,F,F#dim,C,A7sus,A7,F,G9,G7,C,C,C,F,Bb,F,C,F,C,F,C,F,C,G,Am,G,C,C7,F,D,G,C7,F,F#dim,C,A7sus,A7,F,E7,Am,C7,F,F#dim,C,Am,F,Am,E7,Am,D7,F,Am,F,Fm,C,F,C,F,C,F,C,F,C,F,Bb,F,C,F,C,F,C,F,C,G,Am,G,C,C7,F,D,G,C7,F,Fmaj7,D9,C,Am,F,E,E7,Am,D9,C,F,Fm,C"
"The Shins","New Slang","Am,C,F,G,Am,C,F,C,G,C,Am,G,C,Am,C,F,C,G,C,F,Am,G,Am,C,F,C,G,C,F,Am,G,G,C,F,C,G,G,C,F,C,F,C,F,C,G,Am,C,F,C,G,C,F,Am,G,Am,C,F,C,G,C,F,Am,G,G,C,F,C,G,G,C,F,C,F,C,F,C,G,Am,C,F,C,G,C,F,Am,G,G,C,F,C,G,C,F,C,G,C,F,C,F,C,F,C,G"
"Don McLean","American Pie","G,D/F#,Em7,Am,C,Em,D,G,D/F#,Em7,Am,C,Em,C,D,Em,Am,Em,Am,C,G,Am,C,D,G,D/F#,Em,Am7,D,G,D,Em,C,D7,G,G,C,G,D,G,C,G,D,G,C,G,D,Em,A7,Em,D7,G,Am,C,Am,Em,D,G,D/F#,Em,Am7,C,Em,A7,D,Em,D,Em,D,C,G,A7,C,D7,G,D/F#,Em,Am,C,G,D/F#,Em,C,D7,G,C,G,G,C,G,D,G,C,G,D,G,C,G,D,Em,A7,Em,D7,G,Am,C,Am,Em,D,G,D/F#,Em,Am7,C,Em,A7,D,Em,D,Em,D,C,G,A7,C,D7,G,D/F#,Em,Am,C,G,D/F#,Em,C,D7,G,C,G,G,C,G,D,G,C,G,D,G,C,G,D,Em,A7,Em,D7,G,Am,C,Am,Em,D,G,D/F#,Em,Am7,C,Em,A7,D,Em,D,Em,D,C,G,A7,C,D7,G,D/F#,Em,Am,C,G,D/F#,Em,C,D7,G,C,G,G,C,G,D,G,C,G,D,G,C,G,D,Em,A7,Em,D7,G,Am,C,Am,Em,D,G,D/F#,Em,Am7,C,Em,A7,D,Em,D,Em,D,C,G,A7,C,D7,G,D/F#,Em,Am,C,G,D/F#,Em,C,D7,G,C,G,G,C,G,D,G,C,G,D,G,C,G,D,Em,A7,Em,D7,G,D/F#,Em,Am,C,Em,D,G,D/F#,Em,Am,C,Em,C,D,Em,Am,Em,Am,C,G,Am,C,D,G,D/F#,Em,Am7,C,D7,G,D/F#,Em,Am7,D7,G,G,C,G,D,G,C,G,D,G,C,G,D,Em,A7,Em,D7,G,C,G,D,G,C,G,D,G,C,G,D,C,D7,G,C,G"
"Michael Bublé","Home","G,D/F#,Em,D,Cmaj7,D,G,D,G,D/F#,Em,D,C,Cmaj7,D,G,D,G,D/F#,Em,D,C,Cmaj7,D,G,C,Em,Asus4,A,C,D,C,Em,F,D,Dsus,D,G,D/F#,Em,D,Cmaj7,D,G,D,G,D/F#,Em,Bm7,C,Em,D,G,D,G,D/F#,Em,D,Cmaj7,D,G,C,Em,Asus4,A,C,D,C,Em,F,D,Dsus,D,G,D/F#,Em,D,C,Cmaj7,D,G,D,G,D/F#,Dm9,G7,C,Cmaj7,D,G,D,G,D/F#,Em,Bm7,C,D,G,D,G,D/F#,Em,Bm7,C,D,G"
"Deep Blue Something","Breakfast At Tiffanys","D,A,D,A,D,A,D,A,D,A,D,A,D,A,D,A,D,A,D,A,D,A,D,A,A,D,A/C#,D,A,D,A,D,A,D,A,D,A,D,A,D,A,D,A,D,A,D,A,D,A,D,A,D,A,A,D,A,D,A,D,A,D,A,D,A,D,A,D,A,D,A,D,A,D,A,D,A,D,A,A,D,A/C#,D,A/C#,D,A/C#,D,A,D,A,D,A,D,A,D,A,A,D,A,D,A,D,A,D,A,D"
"Bon Jovi","Bed Of Roses","Bb,F,Bb,F,Bb,F,Bb,F,Am,Bb,F,Bb,Bb,C,F,Bb,F,Bb,F,Am,Bb,F,Bb,Bb,C,F,F,C,C,Dm,Dm,C,Bb,F,Dm,Dm,C,Bb,F,Bb,F,Bb,F,Dm,C,Bb,Bb,Bb,Bb,F,Bb,F,Bb,F,Am,Bb,F,Bb,Bb,C,F,F,C,C,Dm,Dm,C,Bb,F,Dm,Dm,C,Bb,F,Bb,F,Bb,F,Dm,C,Bb,Bb,Bb,Bb,F,C,Bb,C,F,Bb,Bb,C,F,F,C,C,Dm,C,Bb,F,Dm,C,Bb,Bb,Bb,Bb,F,Bb,F,Bb,F,Bb,F,Dm,C,Bb,Bb,F,C,Dm,Dm,C,Bb,F,Dm,Dm,C,Bb,F,Bb,F,Bb,F,Dm,C,Bb,Bb,Bb,Dm,Dm,C,Bb,F,Dm,Dm,C,Bb,F,Bb,F,Bb,F,Dm,C,Bb,Bb,Bb,Bb,F"
"Jeff Buckley","Hallelujah","C,Am,C,Am,C,Am,C,Am,F,G,C,G,C,F,G,Am,F,G,E7,Am,F,Am,F,C,G,C,G,C,Am,C,Am,F,G,C,G,C,F,G,Am,F,G,E7,Am,F,Am,F,C,G,C,G,C,Am,C,Am,F,G,C,G,C,F,G,Am,F,G,E7,Am,F,Am,F,C,G,C,G,C,Am,C,Am,F,G,C,G,C,F,G,Am,F,G,E7,Am,F,Am,F,C,G,C,G,C,Am,C,Am,F,G,C,G,C,F,G,Am,F,G,E7,Am,F,Am,F,C,G,C,G"
"The Beatles","Across The Universe","D,Bm,F#m,Em7,A,A7,D,Bm,F#m,Em7,Gm,D,A7sus4,A,A7,G,D,A,A7,G,D,D,Bm,F#m,Em7,A,A7,D,Bm,F#m,Em7,A,A7,D,A7sus4,A,A7,G,D,A,A7,G,D,D,Bm,F#m,Em7,Gm,D,Bm,F#m,Em7,A,A7,D,A7sus4,A,A7,G,D,A,A7,G,D,D,D"
"Daniel Powter","Bad Day","D,G,A,Em7,D,G,A,Em7,D,G,A,Em7,Bm,A,G,D,Em,A,Em7,A,D,G,A,Em7,D,G,A,Em7,Bm,A,G,D,Em,A,D,G,Em,A,D,G,Em,A,Bm,A,G,D,Em,A,D,D,G,A,Em7,D,G,A,Em7,Bm,A,G,D,Em,A,D,G,Em,A,D,G,Em,A,Bm,A,G,D,Em,A,F,Bb,F,Bb,Em,A,D,G,A,D,G,A,D,G,Em,A,D,G,Em,A,Bm,Bb,D,E,G,A,D,G,Em,A"
"Coldplay","Fix You","C,Em,Am7,C,Em,Am7,C,Em,Am7,C,Em,Am7,C,Em,Am7,C,Em,Am7,C,Em,Am7,C,Em,Am7,C,Em,Am7,F,Em,G,Gsus4,F,F,Em,G,Gsus4,F,F,Em,G,Gsus4,C,C,Em,Am7,C,Em,Am7,C,Em,Am7,C,Em,Am7,C,Em,Am7,F,Em,G,Gsus4,F,F,Em,G,Gsus4,F,F,Em,G,Gsus4,C,C,F,C,G,Am7,F,C,G,C,F,C,G,Am7,F,C,G,F,Em,G,Gsus4,F,F,Em,G,Gsus4,F,F,Em,G,Gsus4,C"
"Coldplay","Fix You","C,Cmaj7,Am,C,Cmaj7,Am,C,Cmaj7,Am,C,Cmaj7,Am,C,Cmaj7,Am,C,Cmaj7,Am,C,Cmaj7,Am,C,Cmaj7,Am,C,Cmaj7,Am,F,F,G,G,F,F,G,G,F,F,G,G,C,Cmaj7,Am,C,Cmaj7,Am,C,Cmaj7,Am,C,Cmaj7,Am,C,Cmaj7,Am,C,Cmaj7,Am,F,F,G,G,F,F,G,G,F,F,G,G,C,C,G,C,C,G,C,C,G,C,C,G,C,Fmaj7,C,G,C,Fmaj7,C,G,C,Fmaj7,C,G,C,Fmaj7,C,G,F,G,F,G,F,G,C"
"The Killers","Mr Brightside","C,F,C,F,C,F,C,F,C,F,Am,G,F,Am,G,F,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,C,F,C,F,C,F,Am,G,F,Am,G,F,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G"
"Red Hot Chili Peppers","Californication","Am,F,Am,F,Am,F,Am,F,Am,F,Am,F,C,G,F,Dm,Am,F,Am,F,Am,F,Am,F,C,G,F,Dm,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,C,G,Dm,Am,C,G,Dm,Am,F,Am,F,Am,F,Am,F,C,G,F,Dm,Am,F,Am,F,Am,F,Am,F,C,G,F,Dm,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,C,G,Dm,Am,C,G,Dm,C,G,Dm,Am,C,G,Dm,F#m,D,F#m,D,Bm,D,A,E,F#m,D,F#m,D,Bm,D,A,E,Am,F,Am,F,Am,F,Am,F,C,G,F,Dm,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,C,G,Dm,Am,C,G,Dm,C,G,Dm,Am,C,G,Dm,Am"
"Tracy Chapman","Fast Car","Cmaj7,G,Em7,Dadd11,C,G,Em,D,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em,Dadd11,C,G,Em7,D,C,Em7,D,C,Em7,D,C,D,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em,Dadd11,C,G,Em7,D,C,Em7,D,C,Em7,D,C,D,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em,Dadd11,C,G,Em7,D,C,Em7,D,C,Em7,D,C,D,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G,Em7,Dadd11,Cmaj7,G"
"Death Cab for Cutie","I Will Follow You Into The Dark","Dm,F,Bb,F,C,Dm,F,C,Dm,F,A,Dm,C,Bb,Bbm,F,F,Dm,Bb,F,C,F,Dm,Bb,F,C,Dm,F,Bb,F,C,Dm,F,C,Dm,F,A,Dm,C,Bb,Bbm,F,F,Dm,Bb,F,C,F,Dm,Bb,F,C,Dm,F,Bb,F,C,Dm,F,C,Dm,F,A,Dm,C,Bb,Bbm,F,F,Dm,Bb,F,C,F,Dm,Bb,F,C,Dm,Bbm,Dm,F,Bb,F,C,Dm,F,C,Dm,F,A,Dm,C,Bb,Bbm,F,Bb,Bbm,F"
"Parokya ni Edgar","Gitara","G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,Am7,D,G,D/F#,Em,Am7,D,G,D/F#,Em,Am7,D,G,D/F#,E,Am7,D,G,G,C,D,G,C,D,Am7,D,G,D/F#,Em,Am7,D,G,D/F#,Em,Am7,D,G,D/F#,E,Am7,D,G,G,C,D"
"Casting Crowns","Who Am I","C,G,Am,G,F,G,F,C,G,Am,G,F,G,F,Am,G,F,G,Am,G,F,G,C,G,Am,G,F,G,F,C,G,Am,G,F,G,F,C,C,G,Am,G,F,G,F,C,G,Am,G,F,G,F,Am,G,F,G,Am,G,F,G,C,G,Am,G,F,G,F,C,G,Am,G,F,G,F,C"
"Queen","Somebody To Love","G,D/F#,Em,C,D7,C,D,G,G,D/F#,Em,C,G,D/F#,Em,G,A7,D,G,D/F#,Em,A7,D,G,A7,D,A7,D,C,G,G,D/F#,Em,C,D7,G,D/F#,Em,C,D,G,D/F#,Em,G,A7,D,G,D/F#,Em,A7,D,G,A7,D,A7,D,C,G,G,D/F#,Em,C,D7,G,G7,C,C7,F,Fm,A7,D,G,D/F#,Em,G,A7,D,G,D/F#,Em,A7,D,G,A7,D,A7,D,C,G,G,G,D/F#,Em,C,D7,G,D/F#,Em,C,D,G,D/F#,Em,G,A7,D,G,D/F#,Em,A7,D,G,A7,D,A7,D,C,G,G,D/F#,Em,C,D7,G,D/F#,Em,C,D,G,D/F#"
"Arctic Monkeys","Mardy Bum","E,A,D,G,B,E,D,F#,G,F#m,Em,A,D,F#,G,F#m,Em,D,F#,G,F#m,Em,A,G(2),A,D,A,Bm,G(2),A,D,A,Bm,G(2),A,D,F#,G,F#m,Em,A,D,F#,G,F#m,Em,A,D,F#,G,F#m,Em,A,G(2),A,D,A,Bm,G(2),A,D,A,Bm,G(2),A,F#5,G5,F#5,G5,F#5,G5,F#5,G5,A5,D,F#,G,F#m,Em,A,G(2),A,D,A,Bm,G(2),A,D,A,Bm,G(2),A,D"
"Cyndi Lauper","Time After Time","F,G,Em,F,C,C,C,C,C,C,C,C,F,G,Em,F,G,Em,F,G,Em,F,G,C,C,C,C,C,C,C,C,F,G,Em,F,G,Em,F,G,Em,F,G,Am7,Fadd9,G,C,G,Am7,Fadd9,G,C,G,Am7,Fadd9,G,C,G,Am7,Fadd9,G,C,F,G,Em,F,C,C,C,C,C,C,C,C,F,G,Em,F,G,Em,F,G,Em,F,G,Am7,Fadd9,G,C,G,Am7,Fadd9,G,C,G,Am7,Fadd9,G,C,F,G,Em,F,G,Em,F,G,Em,F,G,Am7,Fadd9,G,C,G,Am7,Fadd9,G,C,Fadd9,G,C"
"Stevie Wonder","Isnt She Lovely","C#m7,F#9,E,C#m7,F#9,E,C#m7,F#9,E,Amaj7,G#7#5,C#m7,F#13,E,E,C#m7,F#9,E,C#m7,F#9,E,Amaj7,G#7#5,C#m7,F#13,E,E,C#m7,F#9,E,C#m7,F#9,E,Amaj7,G#7#5,C#m7,F#13,E,E,C#m7,F#9,E,C#m7,F#9,E,Amaj7,G#7#5,C#m7,F#13,E,E,C#m7,F#9,E,C#m7,F#9,E,Amaj7,G#7#5,C#m7,F#13,E,E"
"Michael Jackson","Billie Jean","Em,Em,Em,Em,Am7,Em,Am7,Em,Em,Em,Em,Am7,Em,Em,C,Em,C,Em,C,Em,C,B7,Em,Em,Am7,Em,Am7,Em,Em,Em,Em,Am7,Em,Am7,Em,Em,Em,Am7,Em,C,Em,C,Em,C,Em,C,B7,Em,Em,Am7,Em,Em,Em,Am7,Em,Am7,Em,Em,Em,Am7,Em,Em,Em,Am7,Em,Am7,Em,Am7,Em,Em,Em,Em,Em,Em,Em,Em,Em,Em"
"The Fray","How To Save A Life","G,D/F#,Em,D,D/F#,G,D/F#,Em,D,D/F#,G,D/F#,Em,D,D/F#,G,D/F#,Em,D,D/F#,C,D,Em,G,D/F#,C,D,Em,G,D/F#,G,D/F#,Em,D,D/F#,G,D/F#,Em,D,D/F#,G,D/F#,Em,D,D/F#,G,D/F#,Em,D,D/F#,C,D,Em,G,D/F#,C,D,Em,G,D/F#,G,D/F#,Em,D,D/F#,G,D/F#,Em,D,D/F#,G,D/F#,Em,D,D/F#,G,D/F#,Em,D/F#,C,D,Em,G,D/F#,C,D,Em,G,D/F#"
"The Beatles","A Day In The Life","Em7,Asus2,Dsus2,B7sus4,G,Bm,Em,Em7,C,C,G,Bm,Em,Em7,C,Asus2,G,Bm,Em,Em7,C,F,Em,Em7,C,F,Em,C,G,Bm,Em,Em7,C,Asus2,G,Bm,Em,Em7,C,F,Em,Em7,C,G,Bm,Em,Em7,C,Asus2,G,Bm,Em,Em7,C,F,Em,Em7,C,E,Dsus2,E,B7sus4,E,B7sus4,B7,E,Dsus2,E,B7sus4,E,B7sus4,C,G,D,A,E,C,G,D,A,E,D,C,D,G,Bm,Em,Em7,C,Asus2,G,Bm,Em,Em7,C,F,Em,Em7,C"
"Fall Out Boy","Sugar Were Going Down","D,G,Bm,G,D,G,Bm,G,D,G,Bm,G,D,G,Bm,G,D,G,Bm,G,D,G,Bm,G,F#m,G,A,Bm,G,Bm,G,D,G,Bm,G,D,G,Bm,G,D,G,Bm,G,Bm,G,D,G,Bm,G,D,G,Bm,G,D,G,Bm,G,D,G,Bm,G,F#m,G,A,Bm,G,Bm,G,D,G,Bm,G,D,G,Bm,G,D,Bm,D,Bm,D,G,Bm,G,D,G,Bm,G"
"Dire Straits","Sultans Of Swing","Dm,C,C,Dm,C,C,Dm,C,Bb,A,Dm,C,Bb,A,F,C,Bb,Dm,Bb,C,Dm,C,Bb,A,Dm,C,Bb,A,F,C,Bb,Dm,Bb,C,Bb,C,Dm,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,A,Dm,C,Bb,A,F,C,Bb,Dm,Bb,C,Dm,C,Bb,A,Dm,C,Bb,A,F,C,Bb,Dm,Bb,C,Bb,C,Dm,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,A,Dm,C,Bb,A,F,C,Bb,Dm,Bb,C,Bb,C,Dm,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,A,Dm,C,Bb,A,F,C,Bb,Dm,Bb,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,A,Dm,C,Bb,A,A7,F,C,Bb,Dm,Bb,C,Bb,C,Dm,Dm,C,Bb,C,Dm,C,Bb,C"
"John Lennon","Happy Xmas War Is Over","A,Bm,E,A,A7,D,Em,A,D,G,A,Em,G,D,E,A,Bm,E,A,A7,D,Em,A,D,G,A,Em,G,D,E,A,Bm,E,A,A7,D,Em,A,D,G,A,Em,G,D,E,A,Bm,E,A"
